timestamp_us,seq,valid_mask,status_bits,solenoid_state,payload0_centi_psi,payload1_centi_psi,payload2_centi_psi,payload3_centi_psi,payload4_centi_psi,payload5_centi_psi,raw_adc0,raw_adc1,raw_adc2,raw_adc3,raw_adc4,raw_adc5
6376002,0,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,14
6439293,1,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,14
6502598,2,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,16
6565902,3,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,14
6629206,4,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,17
6692510,5,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,14
6755814,6,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
6819117,7,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
6882422,8,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,14
6945725,9,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,15
7009030,10,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,16
7072336,11,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,15
7135639,12,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,14
7198944,13,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,15
7262249,14,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,17
7325553,15,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,17
7388858,16,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
7452161,17,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
7515466,18,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,16
7578769,19,56,2,0,0,0,0,0,0,0,0,0,0,2624,18,16
7642073,20,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,16
7705377,21,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
7768681,22,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
7831986,23,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,17
7895290,24,56,2,0,0,0,0,0,0,0,0,0,0,2626,21,15
7958595,25,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,16
8021900,26,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
8085204,27,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,17
8148508,28,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
8211813,29,56,2,0,0,0,0,0,0,0,0,0,0,2623,19,16
8275117,30,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,16
8338422,31,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,15
8401726,32,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,17
8465031,33,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
8528336,34,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,14
8591640,35,56,2,0,0,0,0,0,0,0,0,0,0,2627,20,16
8654944,36,56,2,0,0,0,0,0,0,0,0,0,0,2627,18,15
8718248,37,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,14
8781552,38,56,2,0,0,0,0,0,0,0,0,0,0,2625,17,15
8844857,39,56,2,0,0,0,0,0,0,0,0,0,0,2627,20,14
8908161,40,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
8971466,41,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,16
9034770,42,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,14
9098074,43,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,15
9161378,44,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
9224682,45,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,16
9287987,46,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,14
9351291,47,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,16
9414595,48,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,17
9477899,49,56,2,0,0,0,0,0,0,0,0,0,0,2624,18,15
9541203,50,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,17
9604506,51,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
9667811,52,56,2,0,0,0,0,0,0,0,0,0,0,2627,18,14
9731114,53,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
9794419,54,56,2,0,0,0,0,0,0,0,0,0,0,2625,17,15
9857723,55,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
9921027,56,56,2,0,0,0,0,0,0,0,0,0,0,2627,20,15
9984332,57,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,16
10047636,58,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,16
10110941,59,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
10174245,60,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,16
10237550,61,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
10300854,62,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,14
10364157,63,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,15
10427461,64,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,14
10490766,65,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,14
10554071,66,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,17
10617376,67,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,15
10680681,68,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,16
10743985,69,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
10807290,70,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,16
10870594,71,56,2,0,0,0,0,0,0,0,0,0,0,2626,17,16
10933898,72,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,17
10997202,73,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
11060506,74,56,2,0,0,0,0,0,0,0,0,0,0,2627,20,15
11123811,75,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
11187115,76,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
11250419,77,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
11313725,78,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,14
11377030,79,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,15
11440335,80,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
11503640,81,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,14
11566945,82,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
11630250,83,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
11693554,84,56,2,0,0,0,0,0,0,0,0,0,0,2627,20,17
