timestamp_us,seq,valid_mask,status_bits,solenoid_state,payload0_centi_psi,payload1_centi_psi,payload2_centi_psi,payload3_centi_psi,raw_adc0,raw_adc1,raw_adc2,raw_adc3
5331002,0,0,2,0,0,0,0,0,0,0,0,0
5338995,1,0,2,0,0,0,0,0,0,0,0,0
5342639,2,0,2,0,0,0,0,0,0,0,0,0
5346283,3,0,2,0,0,0,0,0,0,0,0,0
5349927,4,0,2,0,0,0,0,0,0,0,0,0
5353571,5,0,2,0,0,0,0,0,0,0,0,0
5357215,6,0,2,0,0,0,0,0,0,0,0,0
5360859,7,0,2,0,0,0,0,0,0,0,0,0
5364503,8,0,2,0,0,0,0,0,0,0,0,0
5368147,9,0,2,0,0,0,0,0,0,0,0,0
5371791,10,0,2,0,0,0,0,0,0,0,0,0
5375436,11,0,2,0,0,0,0,0,0,0,0,0
5379079,12,0,2,0,0,0,0,0,0,0,0,0
5382723,13,0,2,0,0,0,0,0,0,0,0,0
5386367,14,0,2,0,0,0,0,0,0,0,0,0
5390011,15,0,2,0,0,0,0,0,0,0,0,0
5393655,16,0,2,0,0,0,0,0,0,0,0,0
5397299,17,0,2,0,0,0,0,0,0,0,0,0
5400943,18,0,2,0,0,0,0,0,0,0,0,0
5404587,19,0,2,0,0,0,0,0,0,0,0,0
5408231,20,0,2,0,0,0,0,0,0,0,0,0
5411876,21,0,2,0,0,0,0,0,0,0,0,0
5415519,22,0,2,0,0,0,0,0,0,0,0,0
5419163,23,0,2,0,0,0,0,0,0,0,0,0
5422807,24,0,2,0,0,0,0,0,0,0,0,0
5426451,25,0,2,0,0,0,0,0,0,0,0,0
5430095,26,0,2,0,0,0,0,0,0,0,0,0
5433739,27,0,2,0,0,0,0,0,0,0,0,0
5437383,28,0,2,0,0,0,0,0,0,0,0,0
5441027,29,0,2,0,0,0,0,0,0,0,0,0
5444671,30,0,2,0,0,0,0,0,0,0,0,0
5448316,31,0,2,0,0,0,0,0,0,0,0,0
5451959,32,0,2,0,0,0,0,0,0,0,0,0
5455603,33,0,2,0,0,0,0,0,0,0,0,0
5459247,34,0,2,0,0,0,0,0,0,0,0,0
5462891,35,0,2,0,0,0,0,0,0,0,0,0
5466535,36,0,2,0,0,0,0,0,0,0,0,0
5470179,37,0,2,0,0,0,0,0,0,0,0,0
5473823,38,0,2,0,0,0,0,0,0,0,0,0
5477467,39,0,2,0,0,0,0,0,0,0,0,0
5481111,40,0,2,0,0,0,0,0,0,0,0,0
5484755,41,0,2,0,0,0,0,0,0,0,0,0
5488399,42,0,2,0,0,0,0,0,0,0,0,0
5492043,43,0,2,0,0,0,0,0,0,0,0,0
5495687,44,0,2,0,0,0,0,0,0,0,0,0
5499331,45,0,2,0,0,0,0,0,0,0,0,0
5502975,46,0,2,0,0,0,0,0,0,0,0,0
5506619,47,0,2,0,0,0,0,0,0,0,0,0
5510263,48,0,2,0,0,0,0,0,0,0,0,0
5513907,49,0,2,0,0,0,0,0,0,0,0,0
5517551,50,0,2,0,0,0,0,0,0,0,0,0
5521196,51,0,2,0,0,0,0,0,0,0,0,0
5524839,52,0,2,0,0,0,0,0,0,0,0,0
5528483,53,0,2,0,0,0,0,0,0,0,0,0
5532127,54,0,2,0,0,0,0,0,0,0,0,0
5535771,55,0,2,0,0,0,0,0,0,0,0,0
5539415,56,0,2,0,0,0,0,0,0,0,0,0
5543059,57,0,2,0,0,0,0,0,0,0,0,0
5546703,58,0,2,0,0,0,0,0,0,0,0,0
