timestamp_us,seq,valid_mask,status_bits,solenoid_state,payload0_centi_psi,payload1_centi_psi,payload2_centi_psi,payload3_centi_psi,payload4_centi_psi,payload5_centi_psi,raw_adc0,raw_adc1,raw_adc2,raw_adc3,raw_adc4,raw_adc5
10946002,0,48,2,0,0,0,0,0,0,0,0,0,0,0,1,7
10963228,1,32,2,0,0,0,0,0,0,0,0,0,0,0,1,0
10972168,2,32,2,0,0,0,0,0,0,0,0,0,0,0,1,0
10981121,3,32,2,0,0,0,0,0,0,0,0,0,0,0,1,0
10990074,4,32,2,0,0,0,0,0,0,0,0,0,0,0,1,0
10999027,5,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11009709,6,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11018662,7,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11027615,8,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11036568,9,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11045521,10,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11056204,11,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11065156,12,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11074109,13,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11083062,14,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11092015,15,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11102697,16,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11111650,17,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11120603,18,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11129556,19,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11138510,20,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11149191,21,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11158144,22,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11167097,23,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11176050,24,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11185003,25,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11195685,26,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11204638,27,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11213591,28,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11222544,29,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11231497,30,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11242180,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11251132,32,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11260085,33,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11269038,34,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11277991,35,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11288673,36,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11297626,37,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11306579,38,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11315532,39,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11324485,40,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11335168,41,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11344120,42,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11353073,43,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11362027,44,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11370979,45,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11381661,46,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11390614,47,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11399567,48,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11408520,49,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11417473,50,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11428156,51,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11437108,52,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11446061,53,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11455014,54,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11463967,55,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11474649,56,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11483602,57,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11492556,58,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11501508,59,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11510461,60,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11521143,61,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11530096,62,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11539049,63,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11548002,64,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11556955,65,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11567637,66,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11576590,67,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11585543,68,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11594496,69,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11603449,70,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11614132,71,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
