timestamp_us,seq,valid_mask,status_bits,solenoid_state,payload0_centi_psi,payload1_centi_psi,payload2_centi_psi,payload3_centi_psi,payload4_centi_psi,payload5_centi_psi,raw_adc0,raw_adc1,raw_adc2,raw_adc3,raw_adc4,raw_adc5
8934002,0,48,2,0,0,0,0,0,0,0,0,0,0,0,13,1
8951227,1,32,2,0,0,0,0,0,0,0,0,0,0,0,13,0
8960167,2,32,2,0,0,0,0,0,0,0,0,0,0,0,13,0
8969120,3,32,2,0,0,0,0,0,0,0,0,0,0,0,13,0
8978073,4,32,2,0,0,0,0,0,0,0,0,0,0,0,13,0
8987026,5,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8997708,6,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9006662,7,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9015614,8,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9024567,9,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9033520,10,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9044203,11,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9053155,12,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9062108,13,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9071061,14,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9080014,15,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9090696,16,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9099649,17,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9108602,18,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9117555,19,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9126508,20,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9137191,21,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9146143,22,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9155096,23,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9164049,24,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9173002,25,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9183684,26,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9192637,27,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9201590,28,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9210543,29,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9219496,30,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9230179,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9239131,32,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9248084,33,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9257037,34,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9265990,35,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9276672,36,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9285625,37,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9294578,38,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9303531,39,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9312484,40,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9323166,41,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9332119,42,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9341072,43,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9350025,44,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9358978,45,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9369660,46,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9378613,47,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9387567,48,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9396519,49,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9405473,50,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9416155,51,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9425107,52,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9434060,53,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9443013,54,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9451966,55,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9462648,56,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9471601,57,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9480554,58,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
