timestamp_us,seq,valid_mask,status_bits,solenoid_state,payload0_centi_psi,payload1_centi_psi,payload2_centi_psi,payload3_centi_psi,raw_adc0,raw_adc1,raw_adc2,raw_adc3
5279002,0,0,2,0,0,0,0,0,0,0,0,0
5286995,1,0,2,0,0,0,0,0,0,0,0,0
5290639,2,0,2,0,0,0,0,0,0,0,0,0
5294283,3,0,2,0,0,0,0,0,0,0,0,0
5297927,4,0,2,0,0,0,0,0,0,0,0,0
5301571,5,0,2,0,0,0,0,0,0,0,0,0
5305215,6,0,2,0,0,0,0,0,0,0,0,0
5308859,7,0,2,0,0,0,0,0,0,0,0,0
5312503,8,0,2,0,0,0,0,0,0,0,0,0
5316147,9,0,2,0,0,0,0,0,0,0,0,0
5319791,10,0,2,0,0,0,0,0,0,0,0,0
5323435,11,0,2,0,0,0,0,0,0,0,0,0
5327079,12,0,2,0,0,0,0,0,0,0,0,0
5330723,13,0,2,0,0,0,0,0,0,0,0,0
5334367,14,0,2,0,0,0,0,0,0,0,0,0
5338011,15,0,2,0,0,0,0,0,0,0,0,0
5341655,16,0,2,0,0,0,0,0,0,0,0,0
5345299,17,0,2,0,0,0,0,0,0,0,0,0
5348943,18,0,2,0,0,0,0,0,0,0,0,0
5352587,19,0,2,0,0,0,0,0,0,0,0,0
5356231,20,0,2,0,0,0,0,0,0,0,0,0
5359876,21,0,2,0,0,0,0,0,0,0,0,0
5363519,22,0,2,0,0,0,0,0,0,0,0,0
5367163,23,0,2,0,0,0,0,0,0,0,0,0
5370807,24,0,2,0,0,0,0,0,0,0,0,0
5374451,25,0,2,0,0,0,0,0,0,0,0,0
5378095,26,0,2,0,0,0,0,0,0,0,0,0
5381739,27,0,2,0,0,0,0,0,0,0,0,0
5385383,28,0,2,0,0,0,0,0,0,0,0,0
5389027,29,0,2,0,0,0,0,0,0,0,0,0
5392671,30,0,2,0,0,0,0,0,0,0,0,0
5396315,31,0,2,0,0,0,0,0,0,0,0,0
5399959,32,0,2,0,0,0,0,0,0,0,0,0
5403603,33,0,2,0,0,0,0,0,0,0,0,0
5407247,34,0,2,0,0,0,0,0,0,0,0,0
5410891,35,0,2,0,0,0,0,0,0,0,0,0
5414535,36,0,2,0,0,0,0,0,0,0,0,0
5418179,37,0,2,0,0,0,0,0,0,0,0,0
5421823,38,0,2,0,0,0,0,0,0,0,0,0
