timestamp_us,seq,valid_mask,status_bits,solenoid_state,payload0_centi_psi,payload1_centi_psi,payload2_centi_psi,payload3_centi_psi,payload4_centi_psi,payload5_centi_psi,raw_adc0,raw_adc1,raw_adc2,raw_adc3,raw_adc4,raw_adc5
22423552,1448,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22432505,1449,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22441458,1450,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22452141,1451,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22461093,1452,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22470046,1453,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22478999,1454,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22487952,1455,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22498634,1456,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22507588,1457,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22516540,1458,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22525493,1459,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22534446,1460,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22545128,1461,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22554081,1462,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22563034,1463,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22571987,1464,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22580940,1465,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22591622,1466,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22600575,1467,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22609529,1468,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22618481,1469,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22627434,1470,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22638117,1471,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22647069,1472,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22656022,1473,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22664975,1474,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22673928,1475,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22684610,1476,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22693563,1477,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22702516,1478,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22711469,1479,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22720422,1480,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22731105,1481,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22740057,1482,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22749010,1483,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22757963,1484,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22766916,1485,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22777598,1486,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22786552,1487,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22795505,1488,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22804457,1489,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22813410,1490,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22824093,1491,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22833045,1492,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22841998,1493,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22850951,1494,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22859904,1495,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22870586,1496,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22879539,1497,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22888492,1498,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22897445,1499,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22906398,1500,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22917081,1501,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22926033,1502,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22934986,1503,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22943939,1504,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22952892,1505,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22963574,1506,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22972528,1507,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22981480,1508,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22990433,1509,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22999386,1510,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23010069,1511,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23019021,1512,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23027974,1513,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23036927,1514,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23045880,1515,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23056562,1516,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
