timestamp_us,seq,valid_mask,status_bits,solenoid_state,payload0_centi_psi,payload1_centi_psi,payload2_centi_psi,payload3_centi_psi,payload4_centi_psi,payload5_centi_psi,raw_adc0,raw_adc1,raw_adc2,raw_adc3,raw_adc4,raw_adc5
9599600,48,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,16
9662905,49,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,13
9726209,50,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,14
9789513,51,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,15
9852817,52,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
9916122,53,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,15
9979427,54,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
10042731,55,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
10106035,56,56,2,0,0,0,0,0,0,0,0,0,0,2624,18,16
10169339,57,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
10232644,58,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
10295949,59,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
10359253,60,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,15
10422557,61,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,14
10485862,62,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,15
10549166,63,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
10612470,64,56,2,0,0,0,0,0,0,0,0,0,0,2623,19,16
10675775,65,56,2,0,0,0,0,0,0,0,0,0,0,2626,17,16
10739078,66,56,2,0,0,0,0,0,0,0,0,0,0,2624,21,16
10802382,67,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,13
10865686,68,56,2,0,0,0,0,0,0,0,0,0,0,2624,20,15
10928990,69,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,15
10992295,70,56,2,0,0,0,0,0,0,0,0,0,0,2626,17,14
11055599,71,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,16
11118904,72,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,15
11182208,73,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,16
11245512,74,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,15
11308817,75,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
11372121,76,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
11435426,77,56,2,0,0,0,0,0,0,0,0,0,0,2625,17,15
11498730,78,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,15
11562036,79,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,16
11625341,80,56,2,0,0,0,0,0,0,0,0,0,0,2625,21,16
11688646,81,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
11751949,82,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
11815252,83,56,2,0,0,0,0,0,0,0,0,0,0,2624,20,15
11878557,84,56,2,0,0,0,0,0,0,0,0,0,0,2624,18,15
11941861,85,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,15
12013677,86,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
12076969,87,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,14
12140273,88,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,17
12203577,89,56,2,0,0,0,0,0,0,0,0,0,0,2623,19,16
12266881,90,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,14
12330185,91,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,16
12393489,92,56,2,0,0,0,0,0,0,0,0,0,0,2627,20,16
12456793,93,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
12520098,94,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,15
12583403,95,56,2,0,0,0,0,0,0,0,0,0,0,2626,17,16
12646708,96,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,14
12710012,97,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
12773316,98,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,15
12836620,99,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,15
12899924,100,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
12963228,101,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,14
13026531,102,56,2,0,0,0,0,0,0,0,0,0,0,2624,18,15
13089835,103,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,16
13153139,104,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,15
13216444,105,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,16
13279748,106,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,16
13343052,107,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
13406356,108,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,16
13469660,109,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,16
13532964,110,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,15
13596268,111,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
13659572,112,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
13722877,113,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,14
13786181,114,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
13849486,115,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,15
13912791,116,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,17
13976095,117,56,2,0,0,0,0,0,0,0,0,0,0,2624,20,14
14039399,118,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,14
14102703,119,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,14
14166007,120,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
14229312,121,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,17
14292615,122,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,15
14355919,123,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
14419224,124,56,2,0,0,0,0,0,0,0,0,0,0,2626,21,15
14482528,125,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
14545832,126,56,2,0,0,0,0,0,0,0,0,0,0,2624,18,17
14609136,127,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
14672441,128,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
14735746,129,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
14799049,130,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,16
14862354,131,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,16
14925657,132,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,16
14988962,133,56,2,0,0,0,0,0,0,0,0,0,0,2627,18,16
15052266,134,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,15
15115570,135,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
15178874,136,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,15
15242177,137,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
15305481,138,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,14
15368785,139,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,14
15432090,140,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,16
15495395,141,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,17
15558698,142,56,2,0,0,0,0,0,0,0,0,0,0,2627,18,15
15622003,143,56,2,0,0,0,0,0,0,0,0,0,0,2623,19,16
15685307,144,56,2,0,0,0,0,0,0,0,0,0,0,2624,20,16
15748612,145,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
15811916,146,56,2,0,0,0,0,0,0,0,0,0,0,2623,19,15
15875221,147,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,15
15938525,148,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
16001829,149,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,14
16065134,150,56,2,0,0,0,0,0,0,0,0,0,0,2623,19,14
16128439,151,56,2,0,0,0,0,0,0,0,0,0,0,2624,20,15
16191742,152,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
16255046,153,56,2,0,0,0,0,0,0,0,0,0,0,2625,17,16
16318351,154,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,16
16381655,155,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,16
16444960,156,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,16
16508264,157,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
16571569,158,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,17
16634874,159,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,15
16698177,160,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
16761481,161,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
16824786,162,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,15
16888090,163,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
16951394,164,56,2,0,0,0,0,0,0,0,0,0,0,2625,17,16
17014698,165,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,15
17078002,166,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
17141306,167,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,15
17204610,168,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
17267915,169,56,2,0,0,0,0,0,0,0,0,0,0,2623,19,15
17331220,170,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,14
17408962,171,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
17472254,172,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
17535558,173,56,2,0,0,0,0,0,0,0,0,0,0,2623,19,14
17598862,174,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,14
17662166,175,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
17725472,176,56,2,0,0,0,0,0,0,0,0,0,0,2623,21,16
17788776,177,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,16
17852080,178,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,15
17915384,179,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,15
17978689,180,56,2,0,0,0,0,0,0,0,0,0,0,2624,18,16
18041993,181,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,16
18105298,182,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,17
18168602,183,56,2,0,0,0,0,0,0,0,0,0,0,2623,18,16
18231906,184,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,17
18295210,185,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,15
18358515,186,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
18421819,187,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,17
18485122,188,56,2,0,0,0,0,0,0,0,0,0,0,2624,20,15
18548427,189,56,2,0,0,0,0,0,0,0,0,0,0,2624,20,14
18611732,190,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,15
18675036,191,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,15
18738340,192,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,14
18801644,193,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,15
18864947,194,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
18928252,195,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,15
18991557,196,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
19054861,197,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,16
19118165,198,56,2,0,0,0,0,0,0,0,0,0,0,2625,21,15
19181470,199,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
19244774,200,56,2,0,0,0,0,0,0,0,0,0,0,2625,17,16
19308078,201,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
19371382,202,56,2,0,0,0,0,0,0,0,0,0,0,2624,18,16
19434686,203,56,2,0,0,0,0,0,0,0,0,0,0,2624,18,15
19497990,204,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,14
19561295,205,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
19624599,206,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,16
19687903,207,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
19751207,208,56,2,0,0,0,0,0,0,0,0,0,0,2624,18,15
19814511,209,56,2,0,0,0,0,0,0,0,0,0,0,2624,18,15
19877815,210,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,17
19941120,211,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,17
20004424,212,56,2,0,0,0,0,0,0,0,0,0,0,2625,17,15
20067728,213,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,15
20131032,214,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
20194337,215,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
20257642,216,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
20320946,217,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,15
20384251,218,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
20447555,219,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,15
20510861,220,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,16
20574165,221,56,2,0,0,0,0,0,0,0,0,0,0,2627,17,17
20637468,222,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,14
20700772,223,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,14
20764077,224,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,16
20827381,225,56,2,0,0,0,0,0,0,0,0,0,0,2626,21,16
20890686,226,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
20953990,227,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,14
21017295,228,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,14
21080599,229,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,15
21143903,230,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
21207207,231,56,2,0,0,0,0,0,0,0,0,0,0,2624,18,16
21270512,232,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
21333816,233,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,16
21397120,234,56,2,0,0,0,0,0,0,0,0,0,0,2625,17,15
21460425,235,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,15
21523729,236,56,2,0,0,0,0,0,0,0,0,0,0,2627,20,14
21587033,237,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,16
21650338,238,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,14
21713642,239,56,2,0,0,0,0,0,0,0,0,0,0,2623,20,16
21776946,240,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,16
21840251,241,56,2,0,0,0,0,0,0,0,0,0,0,2624,18,16
21903555,242,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,16
21966861,243,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
22030164,244,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,14
22093469,245,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,16
22156773,246,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
22220077,247,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,14
22283381,248,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,14
22346685,249,56,2,0,0,0,0,0,0,0,0,0,0,2627,20,14
22409990,250,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,15
22473294,251,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,14
22536597,252,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,15
22599901,253,56,2,0,0,0,0,0,0,0,0,0,0,2624,20,15
22663205,254,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,15
22726509,255,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
22800380,256,56,2,0,0,0,0,0,0,0,0,0,0,2623,19,15
22863672,257,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
22926976,258,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,15
22990281,259,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,16
23053585,260,56,2,0,0,0,0,0,0,0,0,0,0,2624,20,15
23116889,261,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
23180193,262,56,2,0,0,0,0,0,0,0,0,0,0,2626,21,15
23243497,263,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
23306802,264,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,14
23370105,265,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
23433410,266,56,2,0,0,0,0,0,0,0,0,0,0,2627,20,15
23496716,267,56,2,0,0,0,0,0,0,0,0,0,0,2624,16,15
23560020,268,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
23623325,269,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,15
23686630,270,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
23749935,271,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
23813239,272,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,15
23876543,273,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,17
23939847,274,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
24003151,275,56,2,0,0,0,0,0,0,0,0,0,0,2624,18,16
24066457,276,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,15
24129762,277,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,15
24193066,278,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,17
24256370,279,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,14
24319674,280,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
24382979,281,56,2,0,0,0,0,0,0,0,0,0,0,2624,18,14
24446282,282,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,16
24509588,283,56,2,0,0,0,0,0,0,0,0,0,0,2626,17,16
24572892,284,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,16
24636197,285,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
24699500,286,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
24762806,287,56,2,0,0,0,0,0,0,0,0,0,0,2623,20,15
24826110,288,56,2,0,0,0,0,0,0,0,0,0,0,2624,18,15
24889414,289,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,17
24952717,290,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,16
25016022,291,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
25079326,292,56,2,0,0,0,0,0,0,0,0,0,0,2626,17,16
25142630,293,56,2,0,0,0,0,0,0,0,0,0,0,2624,20,15
25205935,294,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
25269239,295,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
25332543,296,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,16
25395847,297,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
25459151,298,56,2,0,0,0,0,0,0,0,0,0,0,2625,17,16
25522457,299,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
25585762,300,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
25649066,301,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,17
25712370,302,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,15
25775674,303,56,2,0,0,0,0,0,0,0,0,0,0,2623,19,15
25838978,304,56,2,0,0,0,0,0,0,0,0,0,0,2623,21,15
25902283,305,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
25965587,306,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,17
26028892,307,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,16
26092197,308,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
26155500,309,56,2,0,0,0,0,0,0,0,0,0,0,2625,17,15
26218806,310,56,2,0,0,0,0,0,0,0,0,0,0,2624,20,14
26282110,311,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,14
26345415,312,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
26408719,313,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
26472023,314,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,14
26535328,315,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
26598631,316,56,2,0,0,0,0,0,0,0,0,0,0,2624,18,17
26661935,317,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,16
26725240,318,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,14
26788544,319,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,15
26851849,320,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
26915153,321,56,2,0,0,0,0,0,0,0,0,0,0,2627,20,14
26978457,322,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,14
27041761,323,56,2,0,0,0,0,0,0,0,0,0,0,2627,20,15
27105064,324,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,16
27168370,325,56,2,0,0,0,0,0,0,0,0,0,0,2624,18,16
27231673,326,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
27294977,327,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
27358282,328,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
27421585,329,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,16
27484890,330,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
27548193,331,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
27611498,332,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,16
27674803,333,56,2,0,0,0,0,0,0,0,0,0,0,2624,20,16
27738107,334,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,14
27801412,335,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,16
27864716,336,56,2,0,0,0,0,0,0,0,0,0,0,2626,20,16
27928020,337,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,15
27991325,338,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,14
28054630,339,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
28117935,340,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,16
28191327,341,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,15
28254618,342,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,16
28317923,343,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,15
28381227,344,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
28444531,345,56,2,0,0,0,0,0,0,0,0,0,0,2624,20,16
28507836,346,56,2,0,0,0,0,0,0,0,0,0,0,2627,19,17
28571140,347,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
28634444,348,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,16
28697748,349,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,15
28761052,350,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,15
28824356,351,56,2,0,0,0,0,0,0,0,0,0,0,2628,20,14
28887660,352,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,16
28950963,353,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,13
29014268,354,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
29077572,355,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,16
29140877,356,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,14
29204181,357,56,2,0,0,0,0,0,0,0,0,0,0,2625,18,13
29267486,358,56,2,0,0,0,0,0,0,0,0,0,0,2625,17,15
29330791,359,56,2,0,0,0,0,0,0,0,0,0,0,2625,20,15
29394095,360,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
29457401,361,56,2,0,0,0,0,0,0,0,0,0,0,2625,17,16
29520705,362,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
29584009,363,56,2,0,0,0,0,0,0,0,0,0,0,2624,19,16
29647313,364,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
29710616,365,56,2,0,0,0,0,0,0,0,0,0,0,2624,18,15
29773920,366,56,2,0,0,0,0,0,0,0,0,0,0,2625,19,15
29837223,367,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,14
29900528,368,56,2,0,0,0,0,0,0,0,0,0,0,2624,20,15
29963832,369,56,2,0,0,0,0,0,0,0,0,0,0,2626,19,15
30027136,370,56,2,0,0,0,0,0,0,0,0,0,0,2626,18,17
