timestamp_us,seq,valid_mask,status_bits,solenoid_state,payload0_centi_psi,payload1_centi_psi,payload2_centi_psi,payload3_centi_psi,raw_adc0,raw_adc1,raw_adc2,raw_adc3
6501002,0,0,2,0,0,0,0,0,0,0,0,0
6508993,1,0,2,0,0,0,0,0,0,0,0,0
6512637,2,0,2,0,0,0,0,0,0,0,0,0
6516281,3,0,2,0,0,0,0,0,0,0,0,0
6519925,4,0,2,0,0,0,0,0,0,0,0,0
6523569,5,0,2,0,0,0,0,0,0,0,0,0
6527213,6,0,2,0,0,0,0,0,0,0,0,0
6530857,7,0,2,0,0,0,0,0,0,0,0,0
6534501,8,0,2,0,0,0,0,0,0,0,0,0
6538145,9,0,2,0,0,0,0,0,0,0,0,0
6541789,10,0,2,0,0,0,0,0,0,0,0,0
6545433,11,0,2,0,0,0,0,0,0,0,0,0
6549077,12,0,2,0,0,0,0,0,0,0,0,0
6552721,13,0,2,0,0,0,0,0,0,0,0,0
6556365,14,0,2,0,0,0,0,0,0,0,0,0
6560009,15,0,2,0,0,0,0,0,0,0,0,0
6563653,16,0,2,0,0,0,0,0,0,0,0,0
6567297,17,0,2,0,0,0,0,0,0,0,0,0
6570941,18,0,2,0,0,0,0,0,0,0,0,0
6574585,19,0,2,0,0,0,0,0,0,0,0,0
6578229,20,0,2,0,0,0,0,0,0,0,0,0
6581873,21,0,2,0,0,0,0,0,0,0,0,0
6585517,22,0,2,0,0,0,0,0,0,0,0,0
6589161,23,0,2,0,0,0,0,0,0,0,0,0
6592805,24,0,2,0,0,0,0,0,0,0,0,0
6596449,25,0,2,0,0,0,0,0,0,0,0,0
6600093,26,0,2,0,0,0,0,0,0,0,0,0
6603737,27,0,2,0,0,0,0,0,0,0,0,0
6607381,28,0,2,0,0,0,0,0,0,0,0,0
6611025,29,0,2,0,0,0,0,0,0,0,0,0
6614669,30,0,2,0,0,0,0,0,0,0,0,0
6618314,31,0,2,0,0,0,0,0,0,0,0,0
6621957,32,0,2,0,0,0,0,0,0,0,0,0
6625601,33,0,2,0,0,0,0,0,0,0,0,0
6629245,34,0,2,0,0,0,0,0,0,0,0,0
6632889,35,0,2,0,0,0,0,0,0,0,0,0
6636533,36,0,2,0,0,0,0,0,0,0,0,0
6640177,37,0,2,0,0,0,0,0,0,0,0,0
6643821,38,0,2,0,0,0,0,0,0,0,0,0
6647465,39,0,2,0,0,0,0,0,0,0,0,0
6651109,40,0,2,0,0,0,0,0,0,0,0,0
6654754,41,0,2,0,0,0,0,0,0,0,0,0
6658397,42,0,2,0,0,0,0,0,0,0,0,0
6662041,43,0,2,0,0,0,0,0,0,0,0,0
6665685,44,0,2,0,0,0,0,0,0,0,0,0
6669329,45,0,2,0,0,0,0,0,0,0,0,0
6672973,46,0,2,0,0,0,0,0,0,0,0,0
6676617,47,0,2,0,0,0,0,0,0,0,0,0
6680261,48,0,2,0,0,0,0,0,0,0,0,0
6683905,49,0,2,0,0,0,0,0,0,0,0,0
6687549,50,0,2,0,0,0,0,0,0,0,0,0
6691194,51,0,2,0,0,0,0,0,0,0,0,0
6694837,52,0,2,0,0,0,0,0,0,0,0,0
6698481,53,0,2,0,0,0,0,0,0,0,0,0
6702125,54,0,2,0,0,0,0,0,0,0,0,0
6705769,55,0,2,0,0,0,0,0,0,0,0,0
6709413,56,0,2,0,0,0,0,0,0,0,0,0
6713057,57,0,2,0,0,0,0,0,0,0,0,0
6716701,58,0,2,0,0,0,0,0,0,0,0,0
6720345,59,0,2,0,0,0,0,0,0,0,0,0
6723989,60,0,2,0,0,0,0,0,0,0,0,0
6727634,61,0,2,0,0,0,0,0,0,0,0,0
6731277,62,0,2,0,0,0,0,0,0,0,0,0
6734921,63,0,2,0,0,0,0,0,0,0,0,0
6738565,64,0,2,0,0,0,0,0,0,0,0,0
6742209,65,0,2,0,0,0,0,0,0,0,0,0
6745853,66,0,2,0,0,0,0,0,0,0,0,0
6749497,67,0,2,0,0,0,0,0,0,0,0,0
6753141,68,0,2,0,0,0,0,0,0,0,0,0
6756785,69,0,2,0,0,0,0,0,0,0,0,0
6760429,70,0,2,0,0,0,0,0,0,0,0,0
6764073,71,0,2,0,0,0,0,0,0,0,0,0
6767717,72,0,2,0,0,0,0,0,0,0,0,0
6771361,73,0,2,0,0,0,0,0,0,0,0,0
6775005,74,0,2,0,0,0,0,0,0,0,0,0
6778649,75,0,2,0,0,0,0,0,0,0,0,0
6782293,76,0,2,0,0,0,0,0,0,0,0,0
6785937,77,0,2,0,0,0,0,0,0,0,0,0
6789581,78,0,2,0,0,0,0,0,0,0,0,0
6793225,79,0,2,0,0,0,0,0,0,0,0,0
6796869,80,0,2,0,0,0,0,0,0,0,0,0
6800513,81,0,2,0,0,0,0,0,0,0,0,0
6804157,82,0,2,0,0,0,0,0,0,0,0,0
6807801,83,0,2,0,0,0,0,0,0,0,0,0
6811445,84,0,2,0,0,0,0,0,0,0,0,0
6815089,85,0,2,0,0,0,0,0,0,0,0,0
6818733,86,0,2,0,0,0,0,0,0,0,0,0
6822377,87,0,2,0,0,0,0,0,0,0,0,0
6826021,88,0,2,0,0,0,0,0,0,0,0,0
6829665,89,0,2,0,0,0,0,0,0,0,0,0
6833309,90,0,2,0,0,0,0,0,0,0,0,0
6836954,91,0,2,0,0,0,0,0,0,0,0,0
6840597,92,0,2,0,0,0,0,0,0,0,0,0
6844241,93,0,2,0,0,0,0,0,0,0,0,0
6847885,94,0,2,0,0,0,0,0,0,0,0,0
6851529,95,0,2,0,0,0,0,0,0,0,0,0
6855173,96,0,2,0,0,0,0,0,0,0,0,0
6858817,97,0,2,0,0,0,0,0,0,0,0,0
6862461,98,0,2,0,0,0,0,0,0,0,0,0
6866106,99,0,2,0,0,0,0,0,0,0,0,0
6869749,100,0,2,0,0,0,0,0,0,0,0,0
6873394,101,0,2,0,0,0,0,0,0,0,0,0
6877037,102,0,2,0,0,0,0,0,0,0,0,0
6880681,103,0,2,0,0,0,0,0,0,0,0,0
6884325,104,0,2,0,0,0,0,0,0,0,0,0
6887969,105,0,2,0,0,0,0,0,0,0,0,0
6891613,106,0,2,0,0,0,0,0,0,0,0,0
6895257,107,0,2,0,0,0,0,0,0,0,0,0
6898901,108,0,2,0,0,0,0,0,0,0,0,0
6902545,109,0,2,0,0,0,0,0,0,0,0,0
6906189,110,0,2,0,0,0,0,0,0,0,0,0
6909834,111,0,2,0,0,0,0,0,0,0,0,0
6913477,112,0,2,0,0,0,0,0,0,0,0,0
6917121,113,0,2,0,0,0,0,0,0,0,0,0
6920765,114,0,2,0,0,0,0,0,0,0,0,0
6924409,115,0,2,0,0,0,0,0,0,0,0,0
6928053,116,0,2,0,0,0,0,0,0,0,0,0
6931697,117,0,2,0,0,0,0,0,0,0,0,0
6935341,118,0,2,0,0,0,0,0,0,0,0,0
6938985,119,0,2,0,0,0,0,0,0,0,0,0
6942629,120,0,2,0,0,0,0,0,0,0,0,0
6946274,121,0,2,0,0,0,0,0,0,0,0,0
6949917,122,0,2,0,0,0,0,0,0,0,0,0
6953561,123,0,2,0,0,0,0,0,0,0,0,0
6957205,124,0,2,0,0,0,0,0,0,0,0,0
6960849,125,0,2,0,0,0,0,0,0,0,0,0
6964493,126,0,2,0,0,0,0,0,0,0,0,0
6968137,127,0,2,0,0,0,0,0,0,0,0,0
6971781,128,0,2,0,0,0,0,0,0,0,0,0
6975425,129,0,2,0,0,0,0,0,0,0,0,0
6979070,130,0,2,0,0,0,0,0,0,0,0,0
6982713,131,0,2,0,0,0,0,0,0,0,0,0
6986357,132,0,2,0,0,0,0,0,0,0,0,0
6990001,133,0,2,0,0,0,0,0,0,0,0,0
6993645,134,0,2,0,0,0,0,0,0,0,0,0
6997289,135,0,2,0,0,0,0,0,0,0,0,0
7000933,136,0,2,0,0,0,0,0,0,0,0,0
7004577,137,0,2,0,0,0,0,0,0,0,0,0
7008221,138,0,2,0,0,0,0,0,0,0,0,0
7011865,139,0,2,0,0,0,0,0,0,0,0,0
7015509,140,0,2,0,0,0,0,0,0,0,0,0
7019153,141,0,2,0,0,0,0,0,0,0,0,0
