timestamp_us,seq,valid_mask,status_bits,solenoid_state,payload0_centi_psi,payload1_centi_psi,payload2_centi_psi,payload3_centi_psi,raw_adc0,raw_adc1,raw_adc2,raw_adc3
5286002,0,0,2,0,0,0,0,0,0,0,0,0
5293994,1,0,2,0,0,0,0,0,0,0,0,0
5297638,2,0,2,0,0,0,0,0,0,0,0,0
5301282,3,0,2,0,0,0,0,0,0,0,0,0
5304926,4,0,2,0,0,0,0,0,0,0,0,0
5308570,5,0,2,0,0,0,0,0,0,0,0,0
5312214,6,0,2,0,0,0,0,0,0,0,0,0
5315858,7,0,2,0,0,0,0,0,0,0,0,0
5319502,8,0,2,0,0,0,0,0,0,0,0,0
5323146,9,0,2,0,0,0,0,0,0,0,0,0
5326790,10,0,2,0,0,0,0,0,0,0,0,0
5330435,11,0,2,0,0,0,0,0,0,0,0,0
5334078,12,0,2,0,0,0,0,0,0,0,0,0
5337722,13,0,2,0,0,0,0,0,0,0,0,0
5341366,14,0,2,0,0,0,0,0,0,0,0,0
5345010,15,0,2,0,0,0,0,0,0,0,0,0
5348654,16,0,2,0,0,0,0,0,0,0,0,0
5352298,17,0,2,0,0,0,0,0,0,0,0,0
5355942,18,0,2,0,0,0,0,0,0,0,0,0
5359586,19,0,2,0,0,0,0,0,0,0,0,0
5363230,20,0,2,0,0,0,0,0,0,0,0,0
5366874,21,0,2,0,0,0,0,0,0,0,0,0
5370518,22,0,2,0,0,0,0,0,0,0,0,0
5374162,23,0,2,0,0,0,0,0,0,0,0,0
5377806,24,0,2,0,0,0,0,0,0,0,0,0
5381450,25,0,2,0,0,0,0,0,0,0,0,0
5385094,26,0,2,0,0,0,0,0,0,0,0,0
5388738,27,0,2,0,0,0,0,0,0,0,0,0
5392382,28,0,2,0,0,0,0,0,0,0,0,0
5396026,29,0,2,0,0,0,0,0,0,0,0,0
5399670,30,0,2,0,0,0,0,0,0,0,0,0
5403315,31,0,2,0,0,0,0,0,0,0,0,0
5406958,32,0,2,0,0,0,0,0,0,0,0,0
5410602,33,0,2,0,0,0,0,0,0,0,0,0
5414246,34,0,2,0,0,0,0,0,0,0,0,0
5417890,35,0,2,0,0,0,0,0,0,0,0,0
5421534,36,0,2,0,0,0,0,0,0,0,0,0
5425178,37,0,2,0,0,0,0,0,0,0,0,0
5428822,38,0,2,0,0,0,0,0,0,0,0,0
5432466,39,0,2,0,0,0,0,0,0,0,0,0
5436110,40,0,2,0,0,0,0,0,0,0,0,0
5439755,41,0,2,0,0,0,0,0,0,0,0,0
5443398,42,0,2,0,0,0,0,0,0,0,0,0
5447042,43,0,2,0,0,0,0,0,0,0,0,0
5450686,44,0,2,0,0,0,0,0,0,0,0,0
5454330,45,0,2,0,0,0,0,0,0,0,0,0
5457974,46,0,2,0,0,0,0,0,0,0,0,0
5461618,47,0,2,0,0,0,0,0,0,0,0,0
5465262,48,0,2,0,0,0,0,0,0,0,0,0
5468906,49,0,2,0,0,0,0,0,0,0,0,0
5472550,50,0,2,0,0,0,0,0,0,0,0,0
5476195,51,0,2,0,0,0,0,0,0,0,0,0
5479838,52,0,2,0,0,0,0,0,0,0,0,0
5483482,53,0,2,0,0,0,0,0,0,0,0,0
5487126,54,0,2,0,0,0,0,0,0,0,0,0
5490770,55,0,2,0,0,0,0,0,0,0,0,0
5494414,56,0,2,0,0,0,0,0,0,0,0,0
5498058,57,0,2,0,0,0,0,0,0,0,0,0
5501702,58,0,2,0,0,0,0,0,0,0,0,0
5505346,59,0,2,0,0,0,0,0,0,0,0,0
5508990,60,0,2,0,0,0,0,0,0,0,0,0
5512635,61,0,2,0,0,0,0,0,0,0,0,0
5516278,62,0,2,0,0,0,0,0,0,0,0,0
5519922,63,0,2,0,0,0,0,0,0,0,0,0
5523566,64,0,2,0,0,0,0,0,0,0,0,0
5527210,65,0,2,0,0,0,0,0,0,0,0,0
5530854,66,0,2,0,0,0,0,0,0,0,0,0
5534498,67,0,2,0,0,0,0,0,0,0,0,0
5538142,68,0,2,0,0,0,0,0,0,0,0,0
5541786,69,0,2,0,0,0,0,0,0,0,0,0
5545430,70,0,2,0,0,0,0,0,0,0,0,0
5549074,71,0,2,0,0,0,0,0,0,0,0,0
5552718,72,0,2,0,0,0,0,0,0,0,0,0
5556362,73,0,2,0,0,0,0,0,0,0,0,0
5560006,74,0,2,0,0,0,0,0,0,0,0,0
5563650,75,0,2,0,0,0,0,0,0,0,0,0
5567294,76,0,2,0,0,0,0,0,0,0,0,0
5570938,77,0,2,0,0,0,0,0,0,0,0,0
5574582,78,0,2,0,0,0,0,0,0,0,0,0
5578226,79,0,2,0,0,0,0,0,0,0,0,0
5581870,80,0,2,0,0,0,0,0,0,0,0,0
5585514,81,0,2,0,0,0,0,0,0,0,0,0
5589158,82,0,2,0,0,0,0,0,0,0,0,0
5592802,83,0,2,0,0,0,0,0,0,0,0,0
5596446,84,0,2,0,0,0,0,0,0,0,0,0
5600090,85,0,2,0,0,0,0,0,0,0,0,0
5603734,86,0,2,0,0,0,0,0,0,0,0,0
5607378,87,0,2,0,0,0,0,0,0,0,0,0
5611023,88,0,2,0,0,0,0,0,0,0,0,0
5614666,89,0,2,0,0,0,0,0,0,0,0,0
5618310,90,0,2,0,0,0,0,0,0,0,0,0
5621955,91,0,2,0,0,0,0,0,0,0,0,0
5625598,92,0,2,0,0,0,0,0,0,0,0,0
5629242,93,0,2,0,0,0,0,0,0,0,0,0
5632886,94,0,2,0,0,0,0,0,0,0,0,0
5636530,95,0,2,0,0,0,0,0,0,0,0,0
5640174,96,0,2,0,0,0,0,0,0,0,0,0
5643818,97,0,2,0,0,0,0,0,0,0,0,0
5647462,98,0,2,0,0,0,0,0,0,0,0,0
5651106,99,0,2,0,0,0,0,0,0,0,0,0
5654750,100,0,2,0,0,0,0,0,0,0,0,0
5658394,101,0,2,0,0,0,0,0,0,0,0,0
5662038,102,0,2,0,0,0,0,0,0,0,0,0
5665682,103,0,2,0,0,0,0,0,0,0,0,0
5669326,104,0,2,0,0,0,0,0,0,0,0,0
