timestamp_us,seq,valid_mask,status_bits,solenoid_state,payload0_centi_psi,payload1_centi_psi,payload2_centi_psi,payload3_centi_psi,raw_adc0,raw_adc1,raw_adc2,raw_adc3
5276002,0,0,2,0,0,0,0,0,0,0,0,0
5290775,1,0,2,0,0,0,0,0,0,0,0,0
5305761,2,0,2,0,0,0,0,0,0,0,0,0
5320747,3,0,2,0,0,0,0,0,0,0,0,0
5335733,4,0,2,0,0,0,0,0,0,0,0,0
5350719,5,0,2,0,0,0,0,0,0,0,0,0
5365705,6,0,2,0,0,0,0,0,0,0,0,0
5380691,7,0,2,0,0,0,0,0,0,0,0,0
5395677,8,0,2,0,0,0,0,0,0,0,0,0
5410663,9,0,2,0,0,0,0,0,0,0,0,0
5425649,10,0,2,0,0,0,0,0,0,0,0,0
5440635,11,0,2,0,0,0,0,0,0,0,0,0
5455621,12,0,2,0,0,0,0,0,0,0,0,0
5470607,13,0,2,0,0,0,0,0,0,0,0,0
5485592,14,0,2,0,0,0,0,0,0,0,0,0
5500578,15,0,2,0,0,0,0,0,0,0,0,0
5515564,16,0,2,0,0,0,0,0,0,0,0,0
5530550,17,0,2,0,0,0,0,0,0,0,0,0
5545536,18,0,2,0,0,0,0,0,0,0,0,0
5560522,19,0,2,0,0,0,0,0,0,0,0,0
5575508,20,0,2,0,0,0,0,0,0,0,0,0
5590494,21,0,2,0,0,0,0,0,0,0,0,0
5605480,22,0,2,0,0,0,0,0,0,0,0,0
5620466,23,0,2,0,0,0,0,0,0,0,0,0
5635452,24,0,2,0,0,0,0,0,0,0,0,0
5650438,25,0,2,0,0,0,0,0,0,0,0,0
5665423,26,0,2,0,0,0,0,0,0,0,0,0
5680409,27,0,2,0,0,0,0,0,0,0,0,0
5695395,28,0,2,0,0,0,0,0,0,0,0,0
5710381,29,0,2,0,0,0,0,0,0,0,0,0
5725367,30,0,2,0,0,0,0,0,0,0,0,0
5740353,31,0,2,0,0,0,0,0,0,0,0,0
5755339,32,0,2,0,0,0,0,0,0,0,0,0
5770325,33,0,2,0,0,0,0,0,0,0,0,0
5785310,34,0,2,0,0,0,0,0,0,0,0,0
5800296,35,0,2,0,0,0,0,0,0,0,0,0
5815282,36,0,2,0,0,0,0,0,0,0,0,0
5830268,37,0,2,0,0,0,0,0,0,0,0,0
5845254,38,0,2,0,0,0,0,0,0,0,0,0
5860240,39,0,2,0,0,0,0,0,0,0,0,0
5875226,40,0,2,0,0,0,0,0,0,0,0,0
5890212,41,0,2,0,0,0,0,0,0,0,0,0
5905198,42,0,2,0,0,0,0,0,0,0,0,0
5920184,43,0,2,0,0,0,0,0,0,0,0,0
5935170,44,0,2,0,0,0,0,0,0,0,0,0
5950156,45,0,2,0,0,0,0,0,0,0,0,0
5965142,46,0,2,0,0,0,0,0,0,0,0,0
