timestamp_us,seq,valid_mask,status_bits,solenoid_state,payload0_centi_psi,payload1_centi_psi,payload2_centi_psi,payload3_centi_psi,raw_adc0,raw_adc1,raw_adc2,raw_adc3
10918002,0,8,2,0,0,0,0,0,0,0,0,2415
10933356,1,8,2,0,0,0,0,0,0,0,0,2410
10948700,2,8,2,0,0,0,0,0,0,0,0,2412
10964054,3,8,2,0,0,0,0,0,0,0,0,2413
10979409,4,8,2,0,0,0,0,0,0,0,0,2413
10994764,5,8,2,0,0,0,0,0,0,0,0,2411
11010118,6,8,2,0,0,0,0,0,0,0,0,2414
11025472,7,8,2,0,0,0,0,0,0,0,0,2408
11040827,8,8,2,0,0,0,0,0,0,0,0,2412
11056182,9,8,2,0,0,0,0,0,0,0,0,2410
11071537,10,8,2,0,0,0,0,0,0,0,0,2413
11086891,11,8,2,0,0,0,0,0,0,0,0,2410
11102246,12,8,2,0,0,0,0,0,0,0,0,2411
11117601,13,8,2,0,0,0,0,0,0,0,0,2413
11132955,14,8,2,0,0,0,0,0,0,0,0,2412
11148310,15,8,2,0,0,0,0,0,0,0,0,2410
11163666,16,8,2,0,0,0,0,0,0,0,0,2414
11179021,17,8,2,0,0,0,0,0,0,0,0,2413
11194375,18,8,2,0,0,0,0,0,0,0,0,2411
11209730,19,8,2,0,0,0,0,0,0,0,0,2414
11225085,20,8,2,0,0,0,0,0,0,0,0,2412
11240441,21,8,2,0,0,0,0,0,0,0,0,2409
11255795,22,8,2,0,0,0,0,0,0,0,0,2414
11271150,23,8,2,0,0,0,0,0,0,0,0,2409
11286505,24,8,2,0,0,0,0,0,0,0,0,2412
11301860,25,8,2,0,0,0,0,0,0,0,0,2410
11317215,26,8,2,0,0,0,0,0,0,0,0,2411
11332570,27,8,2,0,0,0,0,0,0,0,0,2410
11347925,28,8,2,0,0,0,0,0,0,0,0,2412
11363280,29,8,2,0,0,0,0,0,0,0,0,2409
11378635,30,8,2,0,0,0,0,0,0,0,0,2413
11393990,31,8,2,0,0,0,0,0,0,0,0,2412
11409345,32,8,2,0,0,0,0,0,0,0,0,2413
11424700,33,8,2,0,0,0,0,0,0,0,0,2411
11440055,34,8,2,0,0,0,0,0,0,0,0,2413
11455411,35,8,2,0,0,0,0,0,0,0,0,2413
11470766,36,8,2,0,0,0,0,0,0,0,0,2414
11486121,37,8,2,0,0,0,0,0,0,0,0,2413
11501476,38,8,2,0,0,0,0,0,0,0,0,2414
11516830,39,8,2,0,0,0,0,0,0,0,0,2410
11532185,40,8,2,0,0,0,0,0,0,0,0,2411
11547540,41,8,2,0,0,0,0,0,0,0,0,2411
11562894,42,8,2,0,0,0,0,0,0,0,0,2411
11578248,43,8,2,0,0,0,0,0,0,0,0,2416
11593604,44,8,2,0,0,0,0,0,0,0,0,2411
11608959,45,8,2,0,0,0,0,0,0,0,0,2414
11624314,46,8,2,0,0,0,0,0,0,0,0,2410
11639668,47,8,2,0,0,0,0,0,0,0,0,2413
11655024,48,8,2,0,0,0,0,0,0,0,0,2409
11670378,49,8,2,0,0,0,0,0,0,0,0,2412
11685733,50,8,2,0,0,0,0,0,0,0,0,2412
