timestamp_us,seq,valid_mask,status_bits,solenoid_state,payload0_centi_psi,payload1_centi_psi,payload2_centi_psi,payload3_centi_psi,raw_adc0,raw_adc1,raw_adc2,raw_adc3
10743002,0,0,2,0,0,0,0,0,0,0,0,0
10958002,1,0,2,0,0,0,0,0,0,0,0,0
10968413,2,0,2,0,0,0,0,0,0,0,0,0
10978837,3,0,2,0,0,0,0,0,0,0,0,0
10989261,4,0,2,0,0,0,0,0,0,0,0,0
10999685,5,0,2,0,0,0,0,0,0,0,0,0
11010109,6,0,2,0,0,0,0,0,0,0,0,0
11020534,7,0,2,0,0,0,0,0,0,0,0,0
11030957,8,0,2,0,0,0,0,0,0,0,0,0
11041381,9,0,2,0,0,0,0,0,0,0,0,0
11051805,10,0,2,0,0,0,0,0,0,0,0,0
11263001,11,0,2,0,0,0,0,0,0,0,0,0
11273413,12,0,2,0,0,0,0,0,0,0,0,0
11283838,13,0,2,0,0,0,0,0,0,0,0,0
11294261,14,0,2,0,0,0,0,0,0,0,0,0
11304685,15,0,2,0,0,0,0,0,0,0,0,0
11315109,16,0,2,0,0,0,0,0,0,0,0,0
11325533,17,0,2,0,0,0,0,0,0,0,0,0
11335957,18,0,2,0,0,0,0,0,0,0,0,0
11346381,19,0,2,0,0,0,0,0,0,0,0,0
11356805,20,0,2,0,0,0,0,0,0,0,0,0
11568001,21,0,2,0,0,0,0,0,0,0,0,0
11578413,22,0,2,0,0,0,0,0,0,0,0,0
11588837,23,0,2,0,0,0,0,0,0,0,0,0
11599261,24,0,2,0,0,0,0,0,0,0,0,0
11609685,25,0,2,0,0,0,0,0,0,0,0,0
11620109,26,0,2,0,0,0,0,0,0,0,0,0
11630533,27,0,2,0,0,0,0,0,0,0,0,0
11640957,28,0,2,0,0,0,0,0,0,0,0,0
11651381,29,0,2,0,0,0,0,0,0,0,0,0
11661805,30,0,2,0,0,0,0,0,0,0,0,0
11873001,31,0,2,0,0,0,0,0,0,0,0,0
11883413,32,0,2,0,0,0,0,0,0,0,0,0
11893837,33,0,2,0,0,0,0,0,0,0,0,0
11904261,34,0,2,0,0,0,0,0,0,0,0,0
11914685,35,0,2,0,0,0,0,0,0,0,0,0
11925109,36,0,2,0,0,0,0,0,0,0,0,0
11935533,37,0,2,0,0,0,0,0,0,0,0,0
11945957,38,0,2,0,0,0,0,0,0,0,0,0
11956381,39,0,2,0,0,0,0,0,0,0,0,0
11966805,40,0,2,0,0,0,0,0,0,0,0,0
12178002,41,0,2,0,0,0,0,0,0,0,0,0
12188413,42,0,2,0,0,0,0,0,0,0,0,0
12198838,43,0,2,0,0,0,0,0,0,0,0,0
12209261,44,0,2,0,0,0,0,0,0,0,0,0
12219685,45,0,2,0,0,0,0,0,0,0,0,0
12230109,46,0,2,0,0,0,0,0,0,0,0,0
